Feature,FeatureType,Coefficient,InputColumn,Median,Mean,Scale,CategoryColumn,CategoryValue,KeywordTag,Items,Order,Support,AbsCoefficient
INT__HasBlastOrFrag__AND__IsSpecialist__AND__SecretMissionTarget,interaction,0.2665156936703364,,,,,,,,HasBlastOrFrag | IsSpecialist | SecretMissionTarget,3,30,0.2665156936703364
INT__HasBlastOrFrag__AND__IsSupport__AND__KW_Construct,interaction,-0.024501973151118565,,,,,,,,HasBlastOrFrag | IsSupport | KW_Construct,3,3,0.024501973151118565
INT__HasBlastOrFrag__AND__IsSupport__AND__KW_Defender Shield,interaction,0.003941674984605431,,,,,,,,HasBlastOrFrag | IsSupport | KW_Defender Shield,3,3,0.003941674984605431
INT__HasBlastOrFrag__AND__IsSupport__AND__KW_Explosive,interaction,0.03468999422987493,,,,,,,,HasBlastOrFrag | IsSupport | KW_Explosive,3,5,0.03468999422987493
INT__HasBlastOrFrag__AND__IsSupport__AND__KW_Fire Control,interaction,0.024833708929548757,,,,,,,,HasBlastOrFrag | IsSupport | KW_Fire Control,3,6,0.024833708929548757
INT__HasBlastOrFrag__AND__IsSupport__AND__KW_Frag(3),interaction,0.039479396780341174,,,,,,,,HasBlastOrFrag | IsSupport | KW_Frag(3),3,4,0.039479396780341174
INT__HasBlastOrFrag__AND__IsSupport__AND__KW_Smash(1),interaction,0.04933568208066737,,,,,,,,HasBlastOrFrag | IsSupport | KW_Smash(1),3,3,0.04933568208066737
INT__HasBlastOrFrag__AND__IsSupport__AND__KW_Walker,interaction,0.024833708929548757,,,,,,,,HasBlastOrFrag | IsSupport | KW_Walker,3,6,0.024833708929548757
INT__HasBlastOrFrag__AND__IsSupport__AND__RoleHeavySupport,interaction,0.08605631143582239,,,,,,,,HasBlastOrFrag | IsSupport | RoleHeavySupport,3,8,0.08605631143582239
INT__HasBlastOrFrag__AND__IsSupport__AND__SecretMissionTarget,interaction,0.08605631143582239,,,,,,,,HasBlastOrFrag | IsSupport | SecretMissionTarget,3,8,0.08605631143582239
INT__HasBlastOrFrag__AND__IsSupport__AND__SupportAuraDurable,interaction,0.003941674984605431,,,,,,,,HasBlastOrFrag | IsSupport | SupportAuraDurable,3,3,0.003941674984605431
INT__HasBlastOrFrag__AND__IsTroop__AND__KW_Explosive,interaction,-0.2969125944749334,,,,,,,,HasBlastOrFrag | IsTroop | KW_Explosive,3,8,0.2969125944749334
INT__HasBlastOrFrag__AND__IsTroop__AND__KW_Frag(3),interaction,-0.046257122985525825,,,,,,,,HasBlastOrFrag | IsTroop | KW_Frag(3),3,14,0.046257122985525825
INT__HasBlastOrFrag__AND__IsTroop__AND__KW_Hacker,interaction,0.11626954085181088,,,,,,,,HasBlastOrFrag | IsTroop | KW_Hacker,3,6,0.11626954085181088
INT__HasBlastOrFrag__AND__IsTroop__AND__KW_Resilient(1),interaction,-0.04785244565837084,,,,,,,,HasBlastOrFrag | IsTroop | KW_Resilient(1),3,3,0.04785244565837084
INT__HasBlastOrFrag__AND__IsTroop__AND__KW_Scout,interaction,0.0185872988339046,,,,,,,,HasBlastOrFrag | IsTroop | KW_Scout,3,4,0.0185872988339046
INT__HasBlastOrFrag__AND__IsTroop__AND__MobileShooter,interaction,0.05152863022749578,,,,,,,,HasBlastOrFrag | IsTroop | MobileShooter,3,8,0.05152863022749578
INT__HasBlastOrFrag__AND__IsTroop__AND__RoleDeploymentSpecialist,interaction,0.09412491443393617,,,,,,,,HasBlastOrFrag | IsTroop | RoleDeploymentSpecialist,3,3,0.09412491443393617
INT__HasBlastOrFrag__AND__IsTroop__AND__SecretMissionTarget,interaction,0.129976094494461,,,,,,,,HasBlastOrFrag | IsTroop | SecretMissionTarget,3,16,0.129976094494461
INT__HasBlastOrFrag__AND__KW_Augmented__AND__KW_Frag(3),interaction,0.006718891763428392,,,,,,,,HasBlastOrFrag | KW_Augmented | KW_Frag(3),3,4,0.006718891763428392
INT__HasBlastOrFrag__AND__KW_Beast__AND__KW_Construct,interaction,0.13377973784881247,,,,,,,,HasBlastOrFrag | KW_Beast | KW_Construct,3,6,0.13377973784881247
INT__HasBlastOrFrag__AND__KW_Beast__AND__KW_Explosive,interaction,0.056548384816516604,,,,,,,,HasBlastOrFrag | KW_Beast | KW_Explosive,3,5,0.056548384816516604
INT__HasBlastOrFrag__AND__KW_Beast__AND__KW_Frag(4),interaction,-0.17393243769816424,,,,,,,,HasBlastOrFrag | KW_Beast | KW_Frag(4),3,3,0.17393243769816424
INT__HasBlastOrFrag__AND__KW_Construct__AND__KW_Explosive,interaction,0.16748459233095409,,,,,,,,HasBlastOrFrag | KW_Construct | KW_Explosive,3,6,0.16748459233095409
INT__HasBlastOrFrag__AND__KW_Construct__AND__KW_Fire Control,interaction,-0.024501973151118565,,,,,,,,HasBlastOrFrag | KW_Construct | KW_Fire Control,3,3,0.024501973151118565
INT__HasBlastOrFrag__AND__KW_Construct__AND__KW_Frag(3),interaction,-0.10388589678028715,,,,,,,,HasBlastOrFrag | KW_Construct | KW_Frag(3),3,4,0.10388589678028715
INT__HasBlastOrFrag__AND__KW_Construct__AND__KW_Walker,interaction,-0.024501973151118565,,,,,,,,HasBlastOrFrag | KW_Construct | KW_Walker,3,3,0.024501973151118565
INT__HasBlastOrFrag__AND__KW_Defender Shield__AND__KW_Fire Control,interaction,0.003941674984605431,,,,,,,,HasBlastOrFrag | KW_Defender Shield | KW_Fire Control,3,3,0.003941674984605431
INT__HasBlastOrFrag__AND__KW_Defender Shield__AND__KW_Frag(3),interaction,0.003941674984605431,,,,,,,,HasBlastOrFrag | KW_Defender Shield | KW_Frag(3),3,3,0.003941674984605431
INT__HasBlastOrFrag__AND__KW_Defender Shield__AND__KW_Walker,interaction,0.003941674984605431,,,,,,,,HasBlastOrFrag | KW_Defender Shield | KW_Walker,3,3,0.003941674984605431
INT__HasBlastOrFrag__AND__KW_Dismantle__AND__KW_Explosive,interaction,-0.13791288703559437,,,,,,,,HasBlastOrFrag | KW_Dismantle | KW_Explosive,3,4,0.13791288703559437
INT__HasBlastOrFrag__AND__KW_Dismantle__AND__KW_Frag(2),interaction,-0.012330991670364402,,,,,,,,HasBlastOrFrag | KW_Dismantle | KW_Frag(2),3,3,0.012330991670364402
INT__HasBlastOrFrag__AND__KW_Dismantle__AND__KW_Hacker,interaction,-0.02140495570937289,,,,,,,,HasBlastOrFrag | KW_Dismantle | KW_Hacker,3,3,0.02140495570937289
INT__HasBlastOrFrag__AND__KW_Dismantle__AND__KW_Scout,interaction,-0.015972080019990044,,,,,,,,HasBlastOrFrag | KW_Dismantle | KW_Scout,3,4,0.015972080019990044
INT__HasBlastOrFrag__AND__KW_Dismantle__AND__KW_Stealthy,interaction,-0.012330991670364402,,,,,,,,HasBlastOrFrag | KW_Dismantle | KW_Stealthy,3,3,0.012330991670364402
INT__HasBlastOrFrag__AND__KW_Engineer__AND__KW_Frag(2),interaction,0.030431312818902892,,,,,,,,HasBlastOrFrag | KW_Engineer | KW_Frag(2),3,3,0.030431312818902892
INT__HasBlastOrFrag__AND__KW_Engineer__AND__KW_Hacker,interaction,0.030431312818902892,,,,,,,,HasBlastOrFrag | KW_Engineer | KW_Hacker,3,3,0.030431312818902892
INT__HasBlastOrFrag__AND__KW_Explosive__AND__KW_Fire Control,interaction,0.03468999422987493,,,,,,,,HasBlastOrFrag | KW_Explosive | KW_Fire Control,3,5,0.03468999422987493
INT__HasBlastOrFrag__AND__KW_Explosive__AND__KW_Frag(2),interaction,-0.026976679521156805,,,,,,,,HasBlastOrFrag | KW_Explosive | KW_Frag(2),3,5,0.026976679521156805
INT__HasBlastOrFrag__AND__KW_Explosive__AND__KW_Frag(3),interaction,0.09286936960310953,,,,,,,,HasBlastOrFrag | KW_Explosive | KW_Frag(3),3,16,0.09286936960310953
INT__HasBlastOrFrag__AND__KW_Explosive__AND__KW_Hacker,interaction,0.14165994970944448,,,,,,,,HasBlastOrFrag | KW_Explosive | KW_Hacker,3,3,0.14165994970944448
INT__HasBlastOrFrag__AND__KW_Explosive__AND__KW_Jump Pack,interaction,0.03284268891933864,,,,,,,,HasBlastOrFrag | KW_Explosive | KW_Jump Pack,3,3,0.03284268891933864
INT__HasBlastOrFrag__AND__KW_Explosive__AND__KW_One-Use,interaction,-0.04129460349828588,,,,,,,,HasBlastOrFrag | KW_Explosive | KW_One-Use,3,4,0.04129460349828588
INT__HasBlastOrFrag__AND__KW_Explosive__AND__KW_Scout,interaction,-0.02679615004282438,,,,,,,,HasBlastOrFrag | KW_Explosive | KW_Scout,3,4,0.02679615004282438
INT__HasBlastOrFrag__AND__KW_Explosive__AND__KW_Smash(1),interaction,0.032087443352703256,,,,,,,,HasBlastOrFrag | KW_Explosive | KW_Smash(1),3,5,0.032087443352703256
INT__HasBlastOrFrag__AND__KW_Explosive__AND__KW_Stealthy,interaction,-0.012330991670364402,,,,,,,,HasBlastOrFrag | KW_Explosive | KW_Stealthy,3,3,0.012330991670364402
INT__HasBlastOrFrag__AND__KW_Explosive__AND__KW_Tactician(1),interaction,-0.030546907431379992,,,,,,,,HasBlastOrFrag | KW_Explosive | KW_Tactician(1),3,3,0.030546907431379992
INT__HasBlastOrFrag__AND__KW_Explosive__AND__KW_Tough,interaction,-0.047944747567881266,,,,,,,,HasBlastOrFrag | KW_Explosive | KW_Tough,3,3,0.047944747567881266
INT__HasBlastOrFrag__AND__KW_Explosive__AND__KW_Walker,interaction,0.03468999422987493,,,,,,,,HasBlastOrFrag | KW_Explosive | KW_Walker,3,5,0.03468999422987493
INT__HasBlastOrFrag__AND__KW_Fire Control__AND__KW_Frag(3),interaction,0.05715433709302047,,,,,,,,HasBlastOrFrag | KW_Fire Control | KW_Frag(3),3,5,0.05715433709302047
INT__HasBlastOrFrag__AND__KW_Fire Control__AND__KW_Smash(1),interaction,0.04933568208066737,,,,,,,,HasBlastOrFrag | KW_Fire Control | KW_Smash(1),3,3,0.04933568208066737
INT__HasBlastOrFrag__AND__KW_Fire Control__AND__KW_Walker,interaction,0.024833708929548757,,,,,,,,HasBlastOrFrag | KW_Fire Control | KW_Walker,3,6,0.024833708929548757
INT__HasBlastOrFrag__AND__KW_Frag(2)__AND__KW_Frenzy(1),interaction,0.11289304028760123,,,,,,,,HasBlastOrFrag | KW_Frag(2) | KW_Frenzy(1),3,3,0.11289304028760123
INT__HasBlastOrFrag__AND__KW_Frag(2)__AND__KW_Grenade,interaction,0.17857143936505923,,,,,,,,HasBlastOrFrag | KW_Frag(2) | KW_Grenade,3,3,0.17857143936505923
INT__HasBlastOrFrag__AND__KW_Frag(2)__AND__KW_Hacker,interaction,0.030431312818902892,,,,,,,,HasBlastOrFrag | KW_Frag(2) | KW_Hacker,3,3,0.030431312818902892
INT__HasBlastOrFrag__AND__KW_Frag(2)__AND__KW_One-Use,interaction,-0.042339711024996354,,,,,,,,HasBlastOrFrag | KW_Frag(2) | KW_One-Use,3,4,0.042339711024996354
INT__HasBlastOrFrag__AND__KW_Frag(2)__AND__KW_Scout,interaction,-0.012330991670364402,,,,,,,,HasBlastOrFrag | KW_Frag(2) | KW_Scout,3,3,0.012330991670364402
INT__HasBlastOrFrag__AND__KW_Frag(2)__AND__KW_Stealthy,interaction,-0.012330991670364402,,,,,,,,HasBlastOrFrag | KW_Frag(2) | KW_Stealthy,3,3,0.012330991670364402
INT__HasBlastOrFrag__AND__KW_Frag(3)__AND__KW_Grenade,interaction,-0.047685408349343136,,,,,,,,HasBlastOrFrag | KW_Frag(3) | KW_Grenade,3,3,0.047685408349343136
INT__HasBlastOrFrag__AND__KW_Frag(3)__AND__KW_Hacker,interaction,0.12510562284426044,,,,,,,,HasBlastOrFrag | KW_Frag(3) | KW_Hacker,3,6,0.12510562284426044
INT__HasBlastOrFrag__AND__KW_Frag(3)__AND__KW_Jump Pack,interaction,0.06390700875075261,,,,,,,,HasBlastOrFrag | KW_Frag(3) | KW_Jump Pack,3,3,0.06390700875075261
INT__HasBlastOrFrag__AND__KW_Frag(3)__AND__KW_Resilient(1),interaction,-0.0301775053456915,,,,,,,,HasBlastOrFrag | KW_Frag(3) | KW_Resilient(1),3,4,0.0301775053456915
INT__HasBlastOrFrag__AND__KW_Frag(3)__AND__KW_Scout,interaction,0.008689949058242944,,,,,,,,HasBlastOrFrag | KW_Frag(3) | KW_Scout,3,4,0.008689949058242944
INT__HasBlastOrFrag__AND__KW_Frag(3)__AND__KW_Smash(1),interaction,0.032087443352703256,,,,,,,,HasBlastOrFrag | KW_Frag(3) | KW_Smash(1),3,5,0.032087443352703256
INT__HasBlastOrFrag__AND__KW_Frag(3)__AND__KW_Tactician(1),interaction,0.042110594980048766,,,,,,,,HasBlastOrFrag | KW_Frag(3) | KW_Tactician(1),3,3,0.042110594980048766
INT__HasBlastOrFrag__AND__KW_Frag(3)__AND__KW_Tough,interaction,-0.047944747567881266,,,,,,,,HasBlastOrFrag | KW_Frag(3) | KW_Tough,3,3,0.047944747567881266
INT__HasBlastOrFrag__AND__KW_Frag(3)__AND__KW_Walker,interaction,0.039479396780341174,,,,,,,,HasBlastOrFrag | KW_Frag(3) | KW_Walker,3,4,0.039479396780341174
INT__HasBlastOrFrag__AND__KW_Frag(3)__AND__KW_Weight of Fire(1),interaction,-0.059230424119378816,,,,,,,,HasBlastOrFrag | KW_Frag(3) | KW_Weight of Fire(1),3,3,0.059230424119378816
INT__HasBlastOrFrag__AND__KW_Hacker__AND__KW_Scout,interaction,-0.02965468120005217,,,,,,,,HasBlastOrFrag | KW_Hacker | KW_Scout,3,4,0.02965468120005217
INT__HasBlastOrFrag__AND__KW_Hacker__AND__KW_Tactician(1),interaction,0.03926739481135236,,,,,,,,HasBlastOrFrag | KW_Hacker | KW_Tactician(1),3,3,0.03926739481135236
INT__HasBlastOrFrag__AND__KW_Scout__AND__KW_Stealthy,interaction,-0.012330991670364402,,,,,,,,HasBlastOrFrag | KW_Scout | KW_Stealthy,3,3,0.012330991670364402
INT__HasBlastOrFrag__AND__KW_Scout__AND__KW_Tactician(1),interaction,-0.022228341446026062,,,,,,,,HasBlastOrFrag | KW_Scout | KW_Tactician(1),3,3,0.022228341446026062
INT__HasBlastOrFrag__AND__KW_Smash(1)__AND__KW_Tough,interaction,0.006439924646655953,,,,,,,,HasBlastOrFrag | KW_Smash(1) | KW_Tough,3,3,0.006439924646655953
INT__HasBlastOrFrag__AND__KW_Smash(1)__AND__KW_Walker,interaction,0.04933568208066737,,,,,,,,HasBlastOrFrag | KW_Smash(1) | KW_Walker,3,3,0.04933568208066737
INT__HasBlastOrFrag__AND__MobileShooter__AND__RoleDeploymentSpecialist,interaction,0.054810869111842894,,,,,,,,HasBlastOrFrag | MobileShooter | RoleDeploymentSpecialist,3,4,0.054810869111842894
INT__HasBlastOrFrag__AND__RoleCommandLeader__AND__SecretMissionTarget,interaction,0.055793196160110886,,,,,,,,HasBlastOrFrag | RoleCommandLeader | SecretMissionTarget,3,3,0.055793196160110886
INT__HasBlastOrFrag__AND__RoleHeavySupport__AND__SecretMissionTarget,interaction,0.08605631143582239,,,,,,,,HasBlastOrFrag | RoleHeavySupport | SecretMissionTarget,3,8,0.08605631143582239
INT__HasBlastOrFrag__AND__RoleHeavySupport__AND__SupportAuraDurable,interaction,0.003941674984605431,,,,,,,,HasBlastOrFrag | RoleHeavySupport | SupportAuraDurable,3,3,0.003941674984605431
INT__HasBlastOrFrag__AND__SecretMissionTarget__AND__SupportAuraDurable,interaction,-0.012626616491427784,,,,,,,,HasBlastOrFrag | SecretMissionTarget | SupportAuraDurable,3,4,0.012626616491427784
INT__HasBlastOrFrag__AND__SupportAura__AND__SupportAuraDurable,interaction,-0.04681465119081913,,,,,,,,HasBlastOrFrag | SupportAura | SupportAuraDurable,3,5,0.04681465119081913
INT__HasCombatTeamTraining__AND__HasSpecialOrder__AND__KW_Knockback,interaction,0.05556061465928533,,,,,,,,HasCombatTeamTraining | HasSpecialOrder | KW_Knockback,3,3,0.05556061465928533
INT__HasCombatTeamTraining__AND__HasSpecialOrder__AND__KW_Recon(4+),interaction,0.051713193805615676,,,,,,,,HasCombatTeamTraining | HasSpecialOrder | KW_Recon(4+),3,3,0.051713193805615676
INT__HasCombatTeamTraining__AND__HasSpecialOrder__AND__KW_Tactician(2),interaction,0.0478887597075352,,,,,,,,HasCombatTeamTraining | HasSpecialOrder | KW_Tactician(2),3,4,0.0478887597075352
INT__HasCombatTeamTraining__AND__HasSpecialOrder__AND__RoleCommandLeader,interaction,0.0478887597075352,,,,,,,,HasCombatTeamTraining | HasSpecialOrder | RoleCommandLeader,3,4,0.0478887597075352
INT__HasCombatTeamTraining__AND__HasSpecialOrder__AND__SecretMissionTarget,interaction,0.0478887597075352,,,,,,,,HasCombatTeamTraining | HasSpecialOrder | SecretMissionTarget,3,4,0.0478887597075352
INT__HasCombatTeamTraining__AND__KW_Knockback__AND__KW_Tactician(2),interaction,0.05556061465928533,,,,,,,,HasCombatTeamTraining | KW_Knockback | KW_Tactician(2),3,3,0.05556061465928533
INT__HasCombatTeamTraining__AND__KW_Recon(4+)__AND__KW_Tactician(2),interaction,0.051713193805615676,,,,,,,,HasCombatTeamTraining | KW_Recon(4+) | KW_Tactician(2),3,3,0.051713193805615676
INT__HasCombatTeamTraining__AND__RoleCommandLeader__AND__SecretMissionTarget,interaction,0.0478887597075352,,,,,,,,HasCombatTeamTraining | RoleCommandLeader | SecretMissionTarget,3,4,0.0478887597075352
INT__HasCommunicationsRelay__AND__KW_Beast__AND__KW_Construct,interaction,-0.03883568697095623,,,,,,,,HasCommunicationsRelay | KW_Beast | KW_Construct,3,4,0.03883568697095623
INT__HasCommunicationsRelay__AND__KW_Beast__AND__KW_Hacker,interaction,-0.03883568697095623,,,,,,,,HasCommunicationsRelay | KW_Beast | KW_Hacker,3,4,0.03883568697095623
INT__HasCommunicationsRelay__AND__KW_Beast__AND__KW_Tactician(1),interaction,-0.03883568697095623,,,,,,,,HasCommunicationsRelay | KW_Beast | KW_Tactician(1),3,4,0.03883568697095623
INT__HasCommunicationsRelay__AND__KW_Construct__AND__KW_Hacker,interaction,-0.03883568697095623,,,,,,,,HasCommunicationsRelay | KW_Construct | KW_Hacker,3,4,0.03883568697095623
INT__HasCommunicationsRelay__AND__KW_Construct__AND__KW_Tactician(1),interaction,-0.03883568697095623,,,,,,,,HasCommunicationsRelay | KW_Construct | KW_Tactician(1),3,4,0.03883568697095623
INT__HasCommunicationsRelay__AND__KW_Hacker__AND__KW_Tactician(1),interaction,-0.047085412461635535,,,,,,,,HasCommunicationsRelay | KW_Hacker | KW_Tactician(1),3,5,0.047085412461635535
INT__HasDeploymentTrick__AND__KW_Aerial Deployment__AND__KW_Construct,interaction,0.024944929435749885,,,,,,,,HasDeploymentTrick | KW_Aerial Deployment | KW_Construct,3,3,0.024944929435749885
INT__HasDeploymentTrick__AND__KW_Aerial Deployment__AND__KW_Defence Cloud,interaction,0.024944929435749885,,,,,,,,HasDeploymentTrick | KW_Aerial Deployment | KW_Defence Cloud,3,3,0.024944929435749885
INT__HasDeploymentTrick__AND__KW_Aerial Deployment__AND__KW_Evade,interaction,-0.006724129100625598,,,,,,,,HasDeploymentTrick | KW_Aerial Deployment | KW_Evade,3,4,0.006724129100625598
INT__HasDeploymentTrick__AND__KW_Aerial Deployment__AND__KW_Flight,interaction,0.024944929435749885,,,,,,,,HasDeploymentTrick | KW_Aerial Deployment | KW_Flight,3,3,0.024944929435749885
INT__HasDeploymentTrick__AND__KW_Aerial Deployment__AND__KW_Jump Pack,interaction,-0.025204299465637434,,,,,,,,HasDeploymentTrick | KW_Aerial Deployment | KW_Jump Pack,3,12,0.025204299465637434
INT__HasDeploymentTrick__AND__KW_Aerial Deployment__AND__KW_Knockback,interaction,0.010546443771806361,,,,,,,,HasDeploymentTrick | KW_Aerial Deployment | KW_Knockback,3,4,0.010546443771806361
INT__HasDeploymentTrick__AND__KW_Aerial Deployment__AND__KW_Recon(4+),interaction,0.003856211835280753,,,,,,,,HasDeploymentTrick | KW_Aerial Deployment | KW_Recon(4+),3,3,0.003856211835280753
INT__HasDeploymentTrick__AND__KW_Aerial Deployment__AND__KW_Stealthy,interaction,0.024944929435749885,,,,,,,,HasDeploymentTrick | KW_Aerial Deployment | KW_Stealthy,3,3,0.024944929435749885
INT__HasDeploymentTrick__AND__KW_Aerial Deployment__AND__KW_Tactician(1),interaction,0.0011660516249557202,,,,,,,,HasDeploymentTrick | KW_Aerial Deployment | KW_Tactician(1),3,5,0.0011660516249557202
INT__HasDeploymentTrick__AND__KW_Aerial Deployment__AND__KW_Weight of Fire(1),interaction,0.01070281255099875,,,,,,,,HasDeploymentTrick | KW_Aerial Deployment | KW_Weight of Fire(1),3,5,0.01070281255099875
INT__HasDeploymentTrick__AND__KW_Agile__AND__KW_Scout,interaction,0.036650836424346966,,,,,,,,HasDeploymentTrick | KW_Agile | KW_Scout,3,3,0.036650836424346966
INT__HasDeploymentTrick__AND__KW_Construct__AND__KW_Defence Cloud,interaction,0.024944929435749885,,,,,,,,HasDeploymentTrick | KW_Construct | KW_Defence Cloud,3,3,0.024944929435749885
INT__HasDeploymentTrick__AND__KW_Construct__AND__KW_Flight,interaction,0.024944929435749885,,,,,,,,HasDeploymentTrick | KW_Construct | KW_Flight,3,3,0.024944929435749885
INT__HasDeploymentTrick__AND__KW_Construct__AND__KW_Stealthy,interaction,0.024944929435749885,,,,,,,,HasDeploymentTrick | KW_Construct | KW_Stealthy,3,3,0.024944929435749885
INT__HasDeploymentTrick__AND__KW_Defence Cloud__AND__KW_Flight,interaction,0.024944929435749885,,,,,,,,HasDeploymentTrick | KW_Defence Cloud | KW_Flight,3,3,0.024944929435749885
INT__HasDeploymentTrick__AND__KW_Defence Cloud__AND__KW_Stealthy,interaction,0.024944929435749885,,,,,,,,HasDeploymentTrick | KW_Defence Cloud | KW_Stealthy,3,3,0.024944929435749885
INT__HasDeploymentTrick__AND__KW_Dismantle__AND__KW_Engineer,interaction,0.02401453568064709,,,,,,,,HasDeploymentTrick | KW_Dismantle | KW_Engineer,3,4,0.02401453568064709
INT__HasDeploymentTrick__AND__KW_Dismantle__AND__KW_Explosive,interaction,-0.012330991670364402,,,,,,,,HasDeploymentTrick | KW_Dismantle | KW_Explosive,3,3,0.012330991670364402
INT__HasDeploymentTrick__AND__KW_Dismantle__AND__KW_Frag(2),interaction,-0.012330991670364402,,,,,,,,HasDeploymentTrick | KW_Dismantle | KW_Frag(2),3,3,0.012330991670364402
INT__HasDeploymentTrick__AND__KW_Dismantle__AND__KW_Hacker,interaction,0.003825609346205787,,,,,,,,HasDeploymentTrick | KW_Dismantle | KW_Hacker,3,6,0.003825609346205787
INT__HasDeploymentTrick__AND__KW_Dismantle__AND__KW_Scout,interaction,0.009258485035588576,,,,,,,,HasDeploymentTrick | KW_Dismantle | KW_Scout,3,7,0.009258485035588576
INT__HasDeploymentTrick__AND__KW_Dismantle__AND__KW_Stealthy,interaction,-0.012330991670364402,,,,,,,,HasDeploymentTrick | KW_Dismantle | KW_Stealthy,3,3,0.012330991670364402
INT__HasDeploymentTrick__AND__KW_Engineer__AND__KW_Hacker,interaction,0.02401453568064709,,,,,,,,HasDeploymentTrick | KW_Engineer | KW_Hacker,3,4,0.02401453568064709
INT__HasDeploymentTrick__AND__KW_Engineer__AND__KW_Scout,interaction,0.02401453568064709,,,,,,,,HasDeploymentTrick | KW_Engineer | KW_Scout,3,4,0.02401453568064709
INT__HasDeploymentTrick__AND__KW_Evade__AND__KW_Jump Pack,interaction,-0.006724129100625598,,,,,,,,HasDeploymentTrick | KW_Evade | KW_Jump Pack,3,4,0.006724129100625598
INT__HasDeploymentTrick__AND__KW_Explosive__AND__KW_Frag(2),interaction,-0.012330991670364402,,,,,,,,HasDeploymentTrick | KW_Explosive | KW_Frag(2),3,3,0.012330991670364402
INT__HasDeploymentTrick__AND__KW_Explosive__AND__KW_Frag(3),interaction,0.028382484323011145,,,,,,,,HasDeploymentTrick | KW_Explosive | KW_Frag(3),3,3,0.028382484323011145
INT__HasDeploymentTrick__AND__KW_Explosive__AND__KW_Scout,interaction,-0.02679615004282438,,,,,,,,HasDeploymentTrick | KW_Explosive | KW_Scout,3,4,0.02679615004282438
INT__HasDeploymentTrick__AND__KW_Explosive__AND__KW_Stealthy,interaction,-0.012330991670364402,,,,,,,,HasDeploymentTrick | KW_Explosive | KW_Stealthy,3,3,0.012330991670364402
INT__HasDeploymentTrick__AND__KW_Fire Control__AND__KW_Hacker,interaction,-0.004869799826397514,,,,,,,,HasDeploymentTrick | KW_Fire Control | KW_Hacker,3,11,0.004869799826397514
INT__HasDeploymentTrick__AND__KW_Fire Control__AND__KW_Tactician(1),interaction,-0.008685234243211416,,,,,,,,HasDeploymentTrick | KW_Fire Control | KW_Tactician(1),3,12,0.008685234243211416
INT__HasDeploymentTrick__AND__KW_Fire Control__AND__KW_Teleport,interaction,-0.004869799826397514,,,,,,,,HasDeploymentTrick | KW_Fire Control | KW_Teleport,3,11,0.004869799826397514
INT__HasDeploymentTrick__AND__KW_Fire Control__AND__KW_Weight of Fire(1),interaction,-0.008685234243211416,,,,,,,,HasDeploymentTrick | KW_Fire Control | KW_Weight of Fire(1),3,12,0.008685234243211416
INT__HasDeploymentTrick__AND__KW_Flight__AND__KW_Stealthy,interaction,0.024944929435749885,,,,,,,,HasDeploymentTrick | KW_Flight | KW_Stealthy,3,3,0.024944929435749885
INT__HasDeploymentTrick__AND__KW_Frag(2)__AND__KW_Scout,interaction,-0.012330991670364402,,,,,,,,HasDeploymentTrick | KW_Frag(2) | KW_Scout,3,3,0.012330991670364402
INT__HasDeploymentTrick__AND__KW_Frag(2)__AND__KW_Stealthy,interaction,-0.012330991670364402,,,,,,,,HasDeploymentTrick | KW_Frag(2) | KW_Stealthy,3,3,0.012330991670364402
INT__HasDeploymentTrick__AND__KW_Frag(3)__AND__KW_Scout,interaction,0.008689949058242944,,,,,,,,HasDeploymentTrick | KW_Frag(3) | KW_Scout,3,4,0.008689949058242944
INT__HasDeploymentTrick__AND__KW_Frenzy(1)__AND__KW_Scout,interaction,0.07231554723176123,,,,,,,,HasDeploymentTrick | KW_Frenzy(1) | KW_Scout,3,4,0.07231554723176123
INT__HasDeploymentTrick__AND__KW_Hacker__AND__KW_Scout,interaction,-0.12181728071228241,,,,,,,,HasDeploymentTrick | KW_Hacker | KW_Scout,3,11,0.12181728071228241
INT__HasDeploymentTrick__AND__KW_Hacker__AND__KW_Stealthy,interaction,0.0042889295560480725,,,,,,,,HasDeploymentTrick | KW_Hacker | KW_Stealthy,3,3,0.0042889295560480725
INT__HasDeploymentTrick__AND__KW_Hacker__AND__KW_Tactician(1),interaction,-0.026464025313828066,,,,,,,,HasDeploymentTrick | KW_Hacker | KW_Tactician(1),3,14,0.026464025313828066
INT__HasDeploymentTrick__AND__KW_Hacker__AND__KW_Teleport,interaction,-0.004869799826397514,,,,,,,,HasDeploymentTrick | KW_Hacker | KW_Teleport,3,11,0.004869799826397514
INT__HasDeploymentTrick__AND__KW_Hacker__AND__KW_Weight of Fire(1),interaction,-0.004869799826397514,,,,,,,,HasDeploymentTrick | KW_Hacker | KW_Weight of Fire(1),3,11,0.004869799826397514
INT__HasDeploymentTrick__AND__KW_It Burns!(3)__AND__KW_Scout,interaction,0.010032054214970127,,,,,,,,HasDeploymentTrick | KW_It Burns!(3) | KW_Scout,3,4,0.010032054214970127
INT__HasDeploymentTrick__AND__KW_Jump Pack__AND__KW_Knockback,interaction,0.0022967182811270553,,,,,,,,HasDeploymentTrick | KW_Jump Pack | KW_Knockback,3,5,0.0022967182811270553
INT__HasDeploymentTrick__AND__KW_Jump Pack__AND__KW_Scout,interaction,0.03614949130975909,,,,,,,,HasDeploymentTrick | KW_Jump Pack | KW_Scout,3,5,0.03614949130975909
