Feature,FeatureType,Coefficient,InputColumn,Median,Mean,Scale,CategoryColumn,CategoryValue,KeywordTag,Items,Order,Support,AbsCoefficient
INT__HasRapidFire__AND__IsLeader__AND__KW_Tactician(1),interaction,0.00021342623023129173,,,,,,,,HasRapidFire | IsLeader | KW_Tactician(1),3,10,0.00021342623023129173
INT__HasRapidFire__AND__IsLeader__AND__KW_Tactician(2),interaction,-0.0055955548777272485,,,,,,,,HasRapidFire | IsLeader | KW_Tactician(2),3,4,0.0055955548777272485
INT__HasRapidFire__AND__IsLeader__AND__KW_Weight of Fire(1),interaction,-0.0016060124059335814,,,,,,,,HasRapidFire | IsLeader | KW_Weight of Fire(1),3,3,0.0016060124059335814
INT__HasRapidFire__AND__IsLeader__AND__MobileShooter,interaction,-0.0007273605828002003,,,,,,,,HasRapidFire | IsLeader | MobileShooter,3,4,0.0007273605828002003
INT__HasRapidFire__AND__IsLeader__AND__RoleCommandLeader,interaction,-0.005730110056804851,,,,,,,,HasRapidFire | IsLeader | RoleCommandLeader,3,15,0.005730110056804851
INT__HasRapidFire__AND__IsLeader__AND__SecretMissionTarget,interaction,-0.005730110056804851,,,,,,,,HasRapidFire | IsLeader | SecretMissionTarget,3,15,0.005730110056804851
INT__HasRapidFire__AND__IsLeader__AND__SupportAuraDurable,interaction,0.0016785376999478795,,,,,,,,HasRapidFire | IsLeader | SupportAuraDurable,3,3,0.0016785376999478795
INT__HasRapidFire__AND__IsLeader__AND__TacticianDurable,interaction,0.0016785376999478795,,,,,,,,HasRapidFire | IsLeader | TacticianDurable,3,3,0.0016785376999478795
INT__HasRapidFire__AND__IsLegend__AND__KW_Fire Control,interaction,-0.0004165577616806517,,,,,,,,HasRapidFire | IsLegend | KW_Fire Control,3,11,0.0004165577616806517
INT__HasRapidFire__AND__IsLegend__AND__KW_Hacker,interaction,-0.001044195837020463,,,,,,,,HasRapidFire | IsLegend | KW_Hacker,3,13,0.001044195837020463
INT__HasRapidFire__AND__IsLegend__AND__KW_Tactician(1),interaction,-0.0008024380903365236,,,,,,,,HasRapidFire | IsLegend | KW_Tactician(1),3,12,0.0008024380903365236
INT__HasRapidFire__AND__IsLegend__AND__KW_Teleport,interaction,-0.0004165577616806517,,,,,,,,HasRapidFire | IsLegend | KW_Teleport,3,11,0.0004165577616806517
INT__HasRapidFire__AND__IsLegend__AND__KW_Weight of Fire(1),interaction,0.0015759052197747909,,,,,,,,HasRapidFire | IsLegend | KW_Weight of Fire(1),3,12,0.0015759052197747909
INT__HasRapidFire__AND__IsLegend__AND__MobileShooter,interaction,-0.0004165577616806517,,,,,,,,HasRapidFire | IsLegend | MobileShooter,3,11,0.0004165577616806517
INT__HasRapidFire__AND__IsLegend__AND__RoleCommandLeader,interaction,-0.0008024380903365236,,,,,,,,HasRapidFire | IsLegend | RoleCommandLeader,3,12,0.0008024380903365236
INT__HasRapidFire__AND__IsLegend__AND__SupportAuraDurable,interaction,-0.0004165577616806517,,,,,,,,HasRapidFire | IsLegend | SupportAuraDurable,3,11,0.0004165577616806517
INT__HasRapidFire__AND__IsLegend__AND__TacticianDurable,interaction,-0.0004165577616806517,,,,,,,,HasRapidFire | IsLegend | TacticianDurable,3,11,0.0004165577616806517
INT__HasRapidFire__AND__IsSpecialist__AND__IsTroop,interaction,-0.002217669146494241,,,,,,,,HasRapidFire | IsSpecialist | IsTroop,3,22,0.002217669146494241
INT__HasRapidFire__AND__IsSpecialist__AND__KW_Aerial Deployment,interaction,-0.0011158532346477454,,,,,,,,HasRapidFire | IsSpecialist | KW_Aerial Deployment,3,3,0.0011158532346477454
INT__HasRapidFire__AND__IsSpecialist__AND__KW_Bike,interaction,0.0007310031732845108,,,,,,,,HasRapidFire | IsSpecialist | KW_Bike,3,3,0.0007310031732845108
INT__HasRapidFire__AND__IsSpecialist__AND__KW_Dismantle,interaction,-0.00626083462330431,,,,,,,,HasRapidFire | IsSpecialist | KW_Dismantle,3,4,0.00626083462330431
INT__HasRapidFire__AND__IsSpecialist__AND__KW_Evade,interaction,-0.0017263311196234542,,,,,,,,HasRapidFire | IsSpecialist | KW_Evade,3,3,0.0017263311196234542
INT__HasRapidFire__AND__IsSpecialist__AND__KW_Frenzy(1),interaction,-0.0031863109286427503,,,,,,,,HasRapidFire | IsSpecialist | KW_Frenzy(1),3,3,0.0031863109286427503
INT__HasRapidFire__AND__IsSpecialist__AND__KW_Hacker,interaction,-2.564298149031999e-05,,,,,,,,HasRapidFire | IsSpecialist | KW_Hacker,3,8,2.564298149031999e-05
INT__HasRapidFire__AND__IsSpecialist__AND__KW_It Burns!(3),interaction,-0.005298923846327664,,,,,,,,HasRapidFire | IsSpecialist | KW_It Burns!(3),3,4,0.005298923846327664
INT__HasRapidFire__AND__IsSpecialist__AND__KW_Jump Pack,interaction,-0.009684032579538824,,,,,,,,HasRapidFire | IsSpecialist | KW_Jump Pack,3,8,0.009684032579538824
INT__HasRapidFire__AND__IsSpecialist__AND__KW_Knockback,interaction,0.004635305124431767,,,,,,,,HasRapidFire | IsSpecialist | KW_Knockback,3,5,0.004635305124431767
INT__HasRapidFire__AND__IsSpecialist__AND__KW_Resilient(1),interaction,-0.0018093905066151248,,,,,,,,HasRapidFire | IsSpecialist | KW_Resilient(1),3,6,0.0018093905066151248
INT__HasRapidFire__AND__IsSpecialist__AND__KW_Solid,interaction,0.004326357111623969,,,,,,,,HasRapidFire | IsSpecialist | KW_Solid,3,6,0.004326357111623969
INT__HasRapidFire__AND__IsSpecialist__AND__KW_Weight of Fire(1),interaction,-0.00271078623337397,,,,,,,,HasRapidFire | IsSpecialist | KW_Weight of Fire(1),3,11,0.00271078623337397
INT__HasRapidFire__AND__IsSpecialist__AND__MobileShooter,interaction,-0.010232251981006291,,,,,,,,HasRapidFire | IsSpecialist | MobileShooter,3,13,0.010232251981006291
INT__HasRapidFire__AND__IsSpecialist__AND__RoleDeploymentSpecialist,interaction,-0.002089723149216894,,,,,,,,HasRapidFire | IsSpecialist | RoleDeploymentSpecialist,3,5,0.002089723149216894
INT__HasRapidFire__AND__IsSpecialist__AND__SecretMissionTarget,interaction,-0.0014866659732097277,,,,,,,,HasRapidFire | IsSpecialist | SecretMissionTarget,3,25,0.0014866659732097277
INT__HasRapidFire__AND__IsTroop__AND__KW_Aerial Deployment,interaction,-0.0011158532346477454,,,,,,,,HasRapidFire | IsTroop | KW_Aerial Deployment,3,3,0.0011158532346477454
INT__HasRapidFire__AND__IsTroop__AND__KW_Dismantle,interaction,-0.007792085289069839,,,,,,,,HasRapidFire | IsTroop | KW_Dismantle,3,3,0.007792085289069839
INT__HasRapidFire__AND__IsTroop__AND__KW_Frenzy(1),interaction,-0.002156459431207606,,,,,,,,HasRapidFire | IsTroop | KW_Frenzy(1),3,4,0.002156459431207606
INT__HasRapidFire__AND__IsTroop__AND__KW_Hacker,interaction,-0.0011425251110711966,,,,,,,,HasRapidFire | IsTroop | KW_Hacker,3,9,0.0011425251110711966
INT__HasRapidFire__AND__IsTroop__AND__KW_It Burns!(3),interaction,-0.005298923846327664,,,,,,,,HasRapidFire | IsTroop | KW_It Burns!(3),3,4,0.005298923846327664
INT__HasRapidFire__AND__IsTroop__AND__KW_Jump Pack,interaction,-0.009684032579538824,,,,,,,,HasRapidFire | IsTroop | KW_Jump Pack,3,8,0.009684032579538824
INT__HasRapidFire__AND__IsTroop__AND__KW_Knockback,interaction,0.0009467290997020135,,,,,,,,HasRapidFire | IsTroop | KW_Knockback,3,3,0.0009467290997020135
INT__HasRapidFire__AND__IsTroop__AND__KW_Resilient(1),interaction,-0.002540393679899638,,,,,,,,HasRapidFire | IsTroop | KW_Resilient(1),3,3,0.002540393679899638
INT__HasRapidFire__AND__IsTroop__AND__KW_Scout,interaction,5.598158286599752e-05,,,,,,,,HasRapidFire | IsTroop | KW_Scout,3,3,5.598158286599752e-05
INT__HasRapidFire__AND__IsTroop__AND__KW_Solid,interaction,0.0021690317526597462,,,,,,,,HasRapidFire | IsTroop | KW_Solid,3,5,0.0021690317526597462
INT__HasRapidFire__AND__IsTroop__AND__KW_Weight of Fire(1),interaction,0.0006603658554016241,,,,,,,,HasRapidFire | IsTroop | KW_Weight of Fire(1),3,13,0.0006603658554016241
INT__HasRapidFire__AND__IsTroop__AND__MobileShooter,interaction,-0.0026067864745281284,,,,,,,,HasRapidFire | IsTroop | MobileShooter,3,16,0.0026067864745281284
INT__HasRapidFire__AND__IsTroop__AND__RoleDeploymentSpecialist,interaction,-0.002089723149216894,,,,,,,,HasRapidFire | IsTroop | RoleDeploymentSpecialist,3,5,0.002089723149216894
INT__HasRapidFire__AND__IsTroop__AND__SecretMissionTarget,interaction,-0.002217669146494241,,,,,,,,HasRapidFire | IsTroop | SecretMissionTarget,3,22,0.002217669146494241
INT__HasRapidFire__AND__KW_Aerial Deployment__AND__KW_Jump Pack,interaction,-0.0011158532346477454,,,,,,,,HasRapidFire | KW_Aerial Deployment | KW_Jump Pack,3,3,0.0011158532346477454
INT__HasRapidFire__AND__KW_Bike__AND__KW_Resilient(1),interaction,0.0007310031732845108,,,,,,,,HasRapidFire | KW_Bike | KW_Resilient(1),3,3,0.0007310031732845108
INT__HasRapidFire__AND__KW_Bike__AND__KW_Weight of Fire(1),interaction,-0.003256332875741548,,,,,,,,HasRapidFire | KW_Bike | KW_Weight of Fire(1),3,3,0.003256332875741548
INT__HasRapidFire__AND__KW_Dismantle__AND__KW_Hacker,interaction,-0.007792085289069839,,,,,,,,HasRapidFire | KW_Dismantle | KW_Hacker,3,3,0.007792085289069839
INT__HasRapidFire__AND__KW_Dismantle__AND__KW_Headstrong,interaction,-0.004469781246812699,,,,,,,,HasRapidFire | KW_Dismantle | KW_Headstrong,3,3,0.004469781246812699
INT__HasRapidFire__AND__KW_Fire Control__AND__KW_Hacker,interaction,-0.0004165577616806517,,,,,,,,HasRapidFire | KW_Fire Control | KW_Hacker,3,11,0.0004165577616806517
INT__HasRapidFire__AND__KW_Fire Control__AND__KW_Tactician(1),interaction,-0.0004165577616806517,,,,,,,,HasRapidFire | KW_Fire Control | KW_Tactician(1),3,11,0.0004165577616806517
INT__HasRapidFire__AND__KW_Fire Control__AND__KW_Teleport,interaction,-0.0004165577616806517,,,,,,,,HasRapidFire | KW_Fire Control | KW_Teleport,3,11,0.0004165577616806517
INT__HasRapidFire__AND__KW_Fire Control__AND__KW_Weight of Fire(1),interaction,-0.0004165577616806517,,,,,,,,HasRapidFire | KW_Fire Control | KW_Weight of Fire(1),3,11,0.0004165577616806517
INT__HasRapidFire__AND__KW_Frenzy(1)__AND__KW_Jump Pack,interaction,-0.0035067775202812473,,,,,,,,HasRapidFire | KW_Frenzy(1) | KW_Jump Pack,3,4,0.0035067775202812473
INT__HasRapidFire__AND__KW_Frenzy(1)__AND__KW_Recon(5+),interaction,-0.0018391818719430296,,,,,,,,HasRapidFire | KW_Frenzy(1) | KW_Recon(5+),3,3,0.0018391818719430296
INT__HasRapidFire__AND__KW_Hacker__AND__KW_Tactician(1),interaction,-0.0008024380903365236,,,,,,,,HasRapidFire | KW_Hacker | KW_Tactician(1),3,12,0.0008024380903365236
INT__HasRapidFire__AND__KW_Hacker__AND__KW_Teleport,interaction,-0.0004165577616806517,,,,,,,,HasRapidFire | KW_Hacker | KW_Teleport,3,11,0.0004165577616806517
INT__HasRapidFire__AND__KW_Hacker__AND__KW_Weight of Fire(1),interaction,5.086680557151452e-05,,,,,,,,HasRapidFire | KW_Hacker | KW_Weight of Fire(1),3,14,5.086680557151452e-05
INT__HasRapidFire__AND__KW_Headstrong__AND__KW_Recon(4+),interaction,-0.0023239729765107014,,,,,,,,HasRapidFire | KW_Headstrong | KW_Recon(4+),3,4,0.0023239729765107014
INT__HasRapidFire__AND__KW_Headstrong__AND__KW_Tactician(1),interaction,-0.0028265267474897535,,,,,,,,HasRapidFire | KW_Headstrong | KW_Tactician(1),3,6,0.0028265267474897535
INT__HasRapidFire__AND__KW_Headstrong__AND__KW_Weight of Fire(1),interaction,0.00031632265581476394,,,,,,,,HasRapidFire | KW_Headstrong | KW_Weight of Fire(1),3,3,0.00031632265581476394
INT__HasRapidFire__AND__KW_Jump Pack__AND__KW_Knockback,interaction,0.000560848771046141,,,,,,,,HasRapidFire | KW_Jump Pack | KW_Knockback,3,4,0.000560848771046141
INT__HasRapidFire__AND__KW_Jump Pack__AND__KW_Solid,interaction,3.7304380342656723e-06,,,,,,,,HasRapidFire | KW_Jump Pack | KW_Solid,3,4,3.7304380342656723e-06
INT__HasRapidFire__AND__KW_Jump Pack__AND__KW_Weight of Fire(1),interaction,-0.0008121138626697371,,,,,,,,HasRapidFire | KW_Jump Pack | KW_Weight of Fire(1),3,6,0.0008121138626697371
INT__HasRapidFire__AND__KW_Knockback__AND__KW_Smash(1),interaction,0.0014306031398125091,,,,,,,,HasRapidFire | KW_Knockback | KW_Smash(1),3,3,0.0014306031398125091
INT__HasRapidFire__AND__KW_Knockback__AND__KW_Solid,interaction,0.0034040633926099785,,,,,,,,HasRapidFire | KW_Knockback | KW_Solid,3,3,0.0034040633926099785
INT__HasRapidFire__AND__KW_Knockback__AND__KW_Weight of Fire(1),interaction,0.0005200158144940424,,,,,,,,HasRapidFire | KW_Knockback | KW_Weight of Fire(1),3,4,0.0005200158144940424
INT__HasRapidFire__AND__KW_Life Support__AND__KW_Solid,interaction,0.0038438390145733568,,,,,,,,HasRapidFire | KW_Life Support | KW_Solid,3,4,0.0038438390145733568
INT__HasRapidFire__AND__KW_Recon(4+)__AND__KW_Tactician(1),interaction,-0.0019807232041628244,,,,,,,,HasRapidFire | KW_Recon(4+) | KW_Tactician(1),3,5,0.0019807232041628244
INT__HasRapidFire__AND__KW_Recon(5+)__AND__KW_Solid,interaction,0.0016785376999478795,,,,,,,,HasRapidFire | KW_Recon(5+) | KW_Solid,3,3,0.0016785376999478795
INT__HasRapidFire__AND__KW_Recon(5+)__AND__KW_Tactician(1),interaction,-0.0018664854397950894,,,,,,,,HasRapidFire | KW_Recon(5+) | KW_Tactician(1),3,3,0.0018664854397950894
INT__HasRapidFire__AND__KW_Recon(5+)__AND__KW_Tactician(2),interaction,6.275811853075685e-05,,,,,,,,HasRapidFire | KW_Recon(5+) | KW_Tactician(2),3,3,6.275811853075685e-05
INT__HasRapidFire__AND__KW_Resilient(1)__AND__KW_Weight of Fire(1),interaction,-0.003966715865579349,,,,,,,,HasRapidFire | KW_Resilient(1) | KW_Weight of Fire(1),3,5,0.003966715865579349
INT__HasRapidFire__AND__KW_Solid__AND__KW_Weight of Fire(1),interaction,3.7304380342656723e-06,,,,,,,,HasRapidFire | KW_Solid | KW_Weight of Fire(1),3,4,3.7304380342656723e-06
INT__HasRapidFire__AND__KW_Tactician(1)__AND__KW_Teleport,interaction,-0.0004165577616806517,,,,,,,,HasRapidFire | KW_Tactician(1) | KW_Teleport,3,11,0.0004165577616806517
INT__HasRapidFire__AND__KW_Tactician(1)__AND__KW_Weight of Fire(1),interaction,-0.002092698087321328,,,,,,,,HasRapidFire | KW_Tactician(1) | KW_Weight of Fire(1),3,13,0.002092698087321328
INT__HasRapidFire__AND__KW_Teleport__AND__KW_Weight of Fire(1),interaction,-0.0004165577616806517,,,,,,,,HasRapidFire | KW_Teleport | KW_Weight of Fire(1),3,11,0.0004165577616806517
INT__HasRapidFire__AND__MobileShooter__AND__RoleDeploymentSpecialist,interaction,-0.002089723149216894,,,,,,,,HasRapidFire | MobileShooter | RoleDeploymentSpecialist,3,5,0.002089723149216894
INT__HasRapidFire__AND__MobileShooter__AND__SupportAuraDurable,interaction,-0.0004165577616806517,,,,,,,,HasRapidFire | MobileShooter | SupportAuraDurable,3,11,0.0004165577616806517
INT__HasRapidFire__AND__MobileShooter__AND__TacticianDurable,interaction,-0.0004165577616806517,,,,,,,,HasRapidFire | MobileShooter | TacticianDurable,3,11,0.0004165577616806517
INT__HasRapidFire__AND__RoleCommandLeader__AND__SecretMissionTarget,interaction,-0.005730110056804851,,,,,,,,HasRapidFire | RoleCommandLeader | SecretMissionTarget,3,15,0.005730110056804851
INT__HasRapidFire__AND__RoleCommandLeader__AND__SupportAuraDurable,interaction,0.0012619799382672281,,,,,,,,HasRapidFire | RoleCommandLeader | SupportAuraDurable,3,14,0.0012619799382672281
INT__HasRapidFire__AND__RoleCommandLeader__AND__TacticianDurable,interaction,0.0012619799382672281,,,,,,,,HasRapidFire | RoleCommandLeader | TacticianDurable,3,14,0.0012619799382672281
INT__HasRapidFire__AND__SecretMissionTarget__AND__SupportAuraDurable,interaction,4.233345355267136e-05,,,,,,,,HasRapidFire | SecretMissionTarget | SupportAuraDurable,3,4,4.233345355267136e-05
INT__HasRapidFire__AND__SecretMissionTarget__AND__TacticianDurable,interaction,0.0016785376999478795,,,,,,,,HasRapidFire | SecretMissionTarget | TacticianDurable,3,3,0.0016785376999478795
INT__HasRapidFire__AND__SupportAura__AND__SupportAuraDurable,interaction,-0.00037422430812798107,,,,,,,,HasRapidFire | SupportAura | SupportAuraDurable,3,15,0.00037422430812798107
INT__HasRapidFire__AND__SupportAura__AND__TacticianDurable,interaction,0.0012619799382672281,,,,,,,,HasRapidFire | SupportAura | TacticianDurable,3,14,0.0012619799382672281
INT__HasSpecialOrder__AND__KW_Aerial Deployment__AND__KW_Recon(4+),interaction,-0.000240868930071102,,,,,,,,HasSpecialOrder | KW_Aerial Deployment | KW_Recon(4+),3,3,0.000240868930071102
INT__HasSpecialOrder__AND__KW_Aerial Deployment__AND__KW_Tactician(1),interaction,-0.000240868930071102,,,,,,,,HasSpecialOrder | KW_Aerial Deployment | KW_Tactician(1),3,3,0.000240868930071102
INT__HasSpecialOrder__AND__KW_Agile__AND__KW_Recon(5+),interaction,0.0014949658449143243,,,,,,,,HasSpecialOrder | KW_Agile | KW_Recon(5+),3,3,0.0014949658449143243
INT__HasSpecialOrder__AND__KW_Agile__AND__KW_Tactician(1),interaction,0.0015586556724620953,,,,,,,,HasSpecialOrder | KW_Agile | KW_Tactician(1),3,4,0.0015586556724620953
INT__HasSpecialOrder__AND__KW_Construct__AND__KW_Recon(5+),interaction,0.0010795033538553759,,,,,,,,HasSpecialOrder | KW_Construct | KW_Recon(5+),3,3,0.0010795033538553759
INT__HasSpecialOrder__AND__KW_Construct__AND__KW_Tactician(1),interaction,-4.7077453465964455e-05,,,,,,,,HasSpecialOrder | KW_Construct | KW_Tactician(1),3,4,4.7077453465964455e-05
INT__HasSpecialOrder__AND__KW_Dismantle__AND__KW_Tactician(1),interaction,-0.0016091305042170777,,,,,,,,HasSpecialOrder | KW_Dismantle | KW_Tactician(1),3,5,0.0016091305042170777
INT__HasSpecialOrder__AND__KW_Fire Control__AND__KW_Hacker,interaction,-0.0004165577616806517,,,,,,,,HasSpecialOrder | KW_Fire Control | KW_Hacker,3,11,0.0004165577616806517
INT__HasSpecialOrder__AND__KW_Fire Control__AND__KW_Tactician(1),interaction,-0.0004165577616806517,,,,,,,,HasSpecialOrder | KW_Fire Control | KW_Tactician(1),3,11,0.0004165577616806517
INT__HasSpecialOrder__AND__KW_Fire Control__AND__KW_Teleport,interaction,-0.0004165577616806517,,,,,,,,HasSpecialOrder | KW_Fire Control | KW_Teleport,3,11,0.0004165577616806517
INT__HasSpecialOrder__AND__KW_Fire Control__AND__KW_Weight of Fire(1),interaction,-0.0004165577616806517,,,,,,,,HasSpecialOrder | KW_Fire Control | KW_Weight of Fire(1),3,11,0.0004165577616806517
INT__HasSpecialOrder__AND__KW_Frenzy(1)__AND__KW_Headstrong,interaction,-0.0013815799932555,,,,,,,,HasSpecialOrder | KW_Frenzy(1) | KW_Headstrong,3,13,0.0013815799932555
INT__HasSpecialOrder__AND__KW_Frenzy(1)__AND__KW_Knockback,interaction,-4.032678577439634e-05,,,,,,,,HasSpecialOrder | KW_Frenzy(1) | KW_Knockback,3,12,4.032678577439634e-05
INT__HasSpecialOrder__AND__KW_Frenzy(1)__AND__KW_Recon(4+),interaction,0.003910478759374327,,,,,,,,HasSpecialOrder | KW_Frenzy(1) | KW_Recon(4+),3,3,0.003910478759374327
INT__HasSpecialOrder__AND__KW_Frenzy(1)__AND__KW_Recon(5+),interaction,0.004070541613064924,,,,,,,,HasSpecialOrder | KW_Frenzy(1) | KW_Recon(5+),3,6,0.004070541613064924
INT__HasSpecialOrder__AND__KW_Frenzy(1)__AND__KW_Tactician(1),interaction,0.002495670454619724,,,,,,,,HasSpecialOrder | KW_Frenzy(1) | KW_Tactician(1),3,7,0.002495670454619724
INT__HasSpecialOrder__AND__KW_Frenzy(1)__AND__KW_Tactician(2),interaction,0.002804097101061779,,,,,,,,HasSpecialOrder | KW_Frenzy(1) | KW_Tactician(2),3,17,0.002804097101061779
INT__HasSpecialOrder__AND__KW_Frenzy(1)__AND__KW_Tough,interaction,0.0040324604714169245,,,,,,,,HasSpecialOrder | KW_Frenzy(1) | KW_Tough,3,14,0.0040324604714169245
INT__HasSpecialOrder__AND__KW_Frenzy(1)__AND__KW_Toxic(3),interaction,-4.032678577439634e-05,,,,,,,,HasSpecialOrder | KW_Frenzy(1) | KW_Toxic(3),3,12,4.032678577439634e-05
INT__HasSpecialOrder__AND__KW_Frenzy(1)__AND__KW_Weight of Fire(1),interaction,0.0033023263639695107,,,,,,,,HasSpecialOrder | KW_Frenzy(1) | KW_Weight of Fire(1),3,16,0.0033023263639695107
INT__HasSpecialOrder__AND__KW_Frenzy(2)__AND__KW_Recon(5+),interaction,-0.005317637720839708,,,,,,,,HasSpecialOrder | KW_Frenzy(2) | KW_Recon(5+),3,4,0.005317637720839708
INT__HasSpecialOrder__AND__KW_Frenzy(2)__AND__KW_Tactician(1),interaction,-0.007392956731328456,,,,,,,,HasSpecialOrder | KW_Frenzy(2) | KW_Tactician(1),3,4,0.007392956731328456
INT__HasSpecialOrder__AND__KW_Frenzy(2)__AND__KW_Tenacious,interaction,0.0031450866599470827,,,,,,,,HasSpecialOrder | KW_Frenzy(2) | KW_Tenacious,3,3,0.0031450866599470827
INT__HasSpecialOrder__AND__KW_Hacker__AND__KW_Recon(4+),interaction,-0.0026567291499777846,,,,,,,,HasSpecialOrder | KW_Hacker | KW_Recon(4+),3,4,0.0026567291499777846
INT__HasSpecialOrder__AND__KW_Hacker__AND__KW_Tactician(1),interaction,-0.002356453721813992,,,,,,,,HasSpecialOrder | KW_Hacker | KW_Tactician(1),3,17,0.002356453721813992
INT__HasSpecialOrder__AND__KW_Hacker__AND__KW_Teleport,interaction,-0.0004165577616806517,,,,,,,,HasSpecialOrder | KW_Hacker | KW_Teleport,3,11,0.0004165577616806517
INT__HasSpecialOrder__AND__KW_Hacker__AND__KW_Weight of Fire(1),interaction,-0.0004165577616806517,,,,,,,,HasSpecialOrder | KW_Hacker | KW_Weight of Fire(1),3,11,0.0004165577616806517
INT__HasSpecialOrder__AND__KW_Headstrong__AND__KW_Knockback,interaction,-0.0014087755760777655,,,,,,,,HasSpecialOrder | KW_Headstrong | KW_Knockback,3,14,0.0014087755760777655
INT__HasSpecialOrder__AND__KW_Headstrong__AND__KW_Recon(4+),interaction,-0.0023239729765107014,,,,,,,,HasSpecialOrder | KW_Headstrong | KW_Recon(4+),3,4,0.0023239729765107014
INT__HasSpecialOrder__AND__KW_Headstrong__AND__KW_Tactician(1),interaction,0.0008746299798081937,,,,,,,,HasSpecialOrder | KW_Headstrong | KW_Tactician(1),3,8,0.0008746299798081937
INT__HasSpecialOrder__AND__KW_Headstrong__AND__KW_Tactician(2),interaction,-4.032678577439634e-05,,,,,,,,HasSpecialOrder | KW_Headstrong | KW_Tactician(2),3,12,4.032678577439634e-05
INT__HasSpecialOrder__AND__KW_Headstrong__AND__KW_Tough,interaction,-0.0013815799932555,,,,,,,,HasSpecialOrder | KW_Headstrong | KW_Tough,3,13,0.0013815799932555
INT__HasSpecialOrder__AND__KW_Headstrong__AND__KW_Toxic(3),interaction,-4.032678577439634e-05,,,,,,,,HasSpecialOrder | KW_Headstrong | KW_Toxic(3),3,12,4.032678577439634e-05
INT__HasSpecialOrder__AND__KW_Headstrong__AND__KW_Weight of Fire(1),interaction,-0.001716467111415074,,,,,,,,HasSpecialOrder | KW_Headstrong | KW_Weight of Fire(1),3,14,0.001716467111415074
INT__HasSpecialOrder__AND__KW_Honourable__AND__KW_Knockback,interaction,-6.0164330469532485e-05,,,,,,,,HasSpecialOrder | KW_Honourable | KW_Knockback,3,5,6.0164330469532485e-05
INT__HasSpecialOrder__AND__KW_Honourable__AND__KW_Recon(4+),interaction,-0.0010917036008322861,,,,,,,,HasSpecialOrder | KW_Honourable | KW_Recon(4+),3,4,0.0010917036008322861
INT__HasSpecialOrder__AND__KW_Honourable__AND__KW_Resilient(1),interaction,-0.0010917036008322861,,,,,,,,HasSpecialOrder | KW_Honourable | KW_Resilient(1),3,4,0.0010917036008322861
INT__HasSpecialOrder__AND__KW_Honourable__AND__KW_Solid,interaction,-6.0164330469532485e-05,,,,,,,,HasSpecialOrder | KW_Honourable | KW_Solid,3,5,6.0164330469532485e-05
INT__HasSpecialOrder__AND__KW_Honourable__AND__KW_Tactician(1),interaction,0.0017199290318517888,,,,,,,,HasSpecialOrder | KW_Honourable | KW_Tactician(1),3,5,0.0017199290318517888
INT__HasSpecialOrder__AND__KW_Honourable__AND__KW_Tenacious,interaction,-6.0164330469532485e-05,,,,,,,,HasSpecialOrder | KW_Honourable | KW_Tenacious,3,5,6.0164330469532485e-05
INT__HasSpecialOrder__AND__KW_It Burns!(3)__AND__KW_Recon(5+),interaction,-0.0005989140106617575,,,,,,,,HasSpecialOrder | KW_It Burns!(3) | KW_Recon(5+),3,3,0.0005989140106617575
INT__HasSpecialOrder__AND__KW_Jump Pack__AND__KW_Knockback,interaction,-0.00017512598782192784,,,,,,,,HasSpecialOrder | KW_Jump Pack | KW_Knockback,3,4,0.00017512598782192784
INT__HasSpecialOrder__AND__KW_Jump Pack__AND__KW_Recon(4+),interaction,0.002786084332942128,,,,,,,,HasSpecialOrder | KW_Jump Pack | KW_Recon(4+),3,5,0.002786084332942128
INT__HasSpecialOrder__AND__KW_Jump Pack__AND__KW_Recon(5+),interaction,-0.002786368671395691,,,,,,,,HasSpecialOrder | KW_Jump Pack | KW_Recon(5+),3,4,0.002786368671395691
INT__HasSpecialOrder__AND__KW_Jump Pack__AND__KW_Tactician(1),interaction,0.002786084332942128,,,,,,,,HasSpecialOrder | KW_Jump Pack | KW_Tactician(1),3,5,0.002786084332942128
INT__HasSpecialOrder__AND__KW_Jump Pack__AND__KW_Tactician(2),interaction,-0.002786368671395691,,,,,,,,HasSpecialOrder | KW_Jump Pack | KW_Tactician(2),3,4,0.002786368671395691
INT__HasSpecialOrder__AND__KW_Knockback__AND__KW_Recon(4+),interaction,0.00439737060724814,,,,,,,,HasSpecialOrder | KW_Knockback | KW_Recon(4+),3,11,0.00439737060724814
INT__HasSpecialOrder__AND__KW_Knockback__AND__KW_Recon(5+),interaction,-0.0018486326375710892,,,,,,,,HasSpecialOrder | KW_Knockback | KW_Recon(5+),3,6,0.0018486326375710892
INT__HasSpecialOrder__AND__KW_Knockback__AND__KW_Resilient(1),interaction,-0.004685713805834504,,,,,,,,HasSpecialOrder | KW_Knockback | KW_Resilient(1),3,8,0.004685713805834504
INT__HasSpecialOrder__AND__KW_Knockback__AND__KW_Smash(1),interaction,0.001470914393101258,,,,,,,,HasSpecialOrder | KW_Knockback | KW_Smash(1),3,5,0.001470914393101258
INT__HasSpecialOrder__AND__KW_Knockback__AND__KW_Solid,interaction,0.0009529013738529493,,,,,,,,HasSpecialOrder | KW_Knockback | KW_Solid,3,6,0.0009529013738529493
